subscriber_id,email,signup_date,cohort_month,plan_tier,acquisition_channel,is_gift,status,churn_date,active_months,monthly_price,country
SUB-2449,angelacortez@example.org,2024-01-25,2024-01,Classic,Meta,False,churned,2024-09-20,7,34.99,KE
SUB-2450,nriley@example.com,2024-01-27,2024-01,Classic,Meta,True,active,,12,34.99,NG
SUB-2451,scottryan@example.org,2024-01-02,2024-01,Classic,Google,False,churned,2024-04-05,3,34.99,UG
SUB-2452,anthonypadilla@example.com,2024-01-07,2024-01,Starter,Organic,False,churned,2024-03-06,1,19.99,ZA
SUB-2453,barbarasolomon@example.com,2024-01-13,2024-01,Classic,Referral,False,churned,2024-06-21,5,34.99,KE
SUB-2454,anthony57@example.net,2024-01-09,2024-01,Premium,Google,False,active,,12,54.99,GH
SUB-2455,daniel31@example.com,2024-01-21,2024-01,Classic,,False,active,,12,34.99,NG
SUB-2456,liusamuel@example.org,2024-01-05,2024-01,Classic,Meta,True,active,,12,34.99,KE
SUB-2457,ashley82@example.org,2024-01-19,2024-01,Premium,Google,False,active,,12,54.99,NG
SUB-2458,stevensmith@example.net,2024-01-08,2024-01,Classic,Organic,False,active,,12,34.99,NG
SUB-2459,cynthiarodriguez@example.org,2024-01-14,2024-01,Classic,Referral,False,churned,2024-08-02,6,34.99,GH
SUB-2460,isaiahharris@example.com,2024-01-23,2024-01,Classic,Referral,False,churned,2024-06-25,5,34.99,NG
SUB-2461,orozcojennifer@example.org,2024-01-25,2024-01,Classic,Organic,False,active,,12,34.99,UG
SUB-2462,brownsherry@example.com,2024-01-13,2024-01,Classic,Meta,False,churned,2024-11-07,9,34.99,UG
SUB-2463,jsmith@example.net,2024-01-10,2024-01,Classic,Organic,False,active,,12,34.99,ZA
SUB-2464,bensonzachary@example.org,2024-01-10,2024-01,Classic,Google,True,active,,12,34.99,KE
SUB-2465,buchananyolanda@example.net,2024-01-02,2024-01,Classic,Meta,False,churned,2024-05-17,4,34.99,KE
SUB-2466,gutierrezwilliam@example.com,2024-01-20,2024-01,Starter,,False,churned,2024-02-24,1,19.99,KE
SUB-2467,michaelyoung@example.org,2024-01-19,2024-01,Classic,Google,True,active,,12,34.99,NG
SUB-2468,cware@example.org,2024-01-12,2024-01,Classic,Organic,False,churned,2024-08-14,7,34.99,NG
SUB-2469,catherine00@example.net,2024-01-07,2024-01,Starter,Meta,False,churned,2024-04-16,3,19.99,GH
SUB-2470,jon34@example.net,2024-01-10,2024-01,Classic,Google,False,churned,2024-11-02,9,34.99,KE
SUB-2471,antonio19@example.org,2024-01-22,2024-01,Premium,Referral,True,churned,2024-10-28,9,54.99,UG
SUB-2472,sandra50@example.org,2024-01-24,2024-01,Classic,Meta,False,active,,12,34.99,KE
SUB-2473,xirwin@example.net,2024-01-28,2024-01,Classic,Meta,False,active,,12,34.99,NG
SUB-2474,abigail95@example.org,2024-01-07,2024-01,Classic,Meta,False,active,,12,34.99,KE
SUB-2475,schmidtcrystal@example.net,2024-01-18,2024-01,Classic,Meta,False,active,,12,34.99,KE
SUB-2476,hannathomas@example.org,2024-01-08,2024-01,Starter,Organic,False,churned,2024-08-09,7,19.99,KE
SUB-2477,efisher@example.com,2024-01-02,2024-01,Starter,Referral,False,churned,2024-01-16,0,19.99,KE
SUB-2478,logangarcia@example.com,2024-01-13,2024-01,Classic,Organic,False,churned,2024-02-27,1,34.99,KE
SUB-2479,michelle58@example.net,2024-01-16,2024-01,Classic,Referral,False,churned,2024-10-13,8,34.99,KE
SUB-2480,smithcheryl@example.com,2024-01-20,2024-01,Classic,Google,False,churned,2024-05-13,3,34.99,NG
SUB-2481,karenterry@example.com,2024-01-09,2024-01,Starter,Organic,False,active,,12,19.99,GH
SUB-2482,madisonwheeler@example.net,2024-01-13,2024-01,Classic,Meta,False,active,,12,34.99,ZA
SUB-2483,brittanylee@example.com,2024-01-19,2024-01,Starter,Meta,False,churned,2024-07-17,5,19.99,KE
SUB-2484,christopher28@example.net,2024-01-25,2024-01,Premium,Google,False,active,,12,54.99,KE
SUB-2485,rcisneros@example.org,2024-01-03,2024-01,Starter,Meta,False,active,,12,19.99,NG
SUB-2486,ndurham@example.net,2024-01-03,2024-01,Starter,Referral,False,churned,2024-11-06,10,19.99,ZA
SUB-2487,jodi36@example.org,2024-01-19,2024-01,Premium,Google,False,active,,12,54.99,GH
SUB-2488,tinahatfield@example.net,2024-01-15,2024-01,Premium,Organic,False,churned,2024-06-23,5,54.99,KE
SUB-2489,megan33@example.com,2024-01-11,2024-01,Premium,Organic,False,churned,2024-06-29,5,54.99,KE
SUB-2490,antoniogutierrez@example.org,2024-01-15,2024-01,Classic,Organic,False,churned,2024-05-26,4,34.99,KE
SUB-2491,andrea85@example.net,2024-01-12,2024-01,Classic,Organic,False,churned,2024-07-01,5,34.99,KE
SUB-2492,deleonmary@example.org,2024-01-14,2024-01,Starter,Organic,False,churned,2024-10-21,9,19.99,KE
SUB-2493,kathybrown@example.com,2024-01-12,2024-01,Classic,Google,False,churned,2024-01-26,0,34.99,NG
SUB-2494,kaitlyn10@example.net,2024-01-23,2024-01,Premium,Referral,False,churned,2025-01-13,11,54.99,GH
SUB-2495,weberlinda@example.net,2024-01-15,2024-01,Starter,Meta,False,churned,2024-05-11,3,19.99,ZA
SUB-2496,ykirk@example.net,2024-01-18,2024-01,Premium,Meta,False,churned,2024-04-05,2,54.99,KE
SUB-2497,curtisaustin@example.com,2024-01-22,2024-01,Starter,Meta,False,churned,2024-08-04,6,19.99,GH
SUB-2498,sarah04@example.net,2024-01-09,2024-01,Premium,Meta,False,churned,2024-02-29,1,54.99,KE
SUB-2499,mark92@example.org,2024-01-25,2024-01,Classic,Google,False,churned,2024-07-08,5,34.99,NG
SUB-2500,,2024-01-18,2024-01,Premium,Meta,False,active,,12,54.99,KE
SUB-2501,jeffreyharrington@example.org,2024-01-05,2024-01,Premium,Meta,False,churned,2024-10-29,9,54.99,KE
SUB-2502,brookskeith@example.net,2024-01-02,2024-01,Premium,Referral,False,active,,12,54.99,NG
SUB-2503,shane17@example.com,2024-01-03,2024-01,Starter,Organic,False,churned,2024-11-10,10,19.99,NG
SUB-2504,rodriguezvalerie@example.net,2024-01-03,2024-01,Classic,Meta,False,active,,12,34.99,KE
SUB-2505,fishergabriel@example.com,2024-01-22,2024-01,Classic,Google,False,active,,12,34.99,KE
SUB-2506,xclark@example.com,2024-01-18,2024-01,Classic,,False,active,,12,34.99,KE
SUB-2507,laurenmoyer@example.net,2024-01-15,2024-01,Starter,Meta,False,churned,2024-11-19,10,19.99,UG
SUB-2508,shepherdashley@example.com,2024-01-01,2024-01,Premium,Organic,False,churned,2024-12-10,11,54.99,ZA
SUB-2509,milleralicia@example.org,2024-01-19,2024-01,Classic,Google,False,active,,12,34.99,KE
SUB-2510,kcolon@example.org,2024-01-28,2024-01,Premium,Meta,True,active,,12,54.99,NG
SUB-2511,fmiller@example.net,2024-01-16,2024-01,Premium,Organic,False,active,,12,54.99,KE
SUB-2512,xwallace@example.net,2024-01-16,2024-01,Premium,Meta,True,churned,2024-07-22,6,54.99,ZA
SUB-2513,morgan25@example.net,2024-01-21,2024-01,Starter,Referral,True,churned,2024-05-22,4,19.99,KE
SUB-2514,nicolesteele@example.org,2024-01-16,2024-01,Starter,Organic,False,active,,12,19.99,KE
SUB-2515,jeanettebrown@example.org,2024-01-21,2024-01,Premium,Referral,False,active,,12,54.99,ZA
SUB-2516,greenalan@example.org,2024-01-17,2024-01,Premium,Google,False,active,,12,54.99,NG
SUB-2517,kathleen18@example.org,2024-01-16,2024-01,Classic,Referral,False,churned,2024-05-22,4,34.99,KE
SUB-2518,moniquejohnson@example.com,2024-01-08,2024-01,Classic,Organic,False,churned,2024-02-01,0,34.99,KE
SUB-2519,jarvisrebecca@example.org,2024-01-02,2024-01,Starter,Referral,False,churned,2024-12-12,11,19.99,KE
SUB-2520,trujillorachel@example.org,2024-01-23,2024-01,Classic,Meta,False,churned,2024-12-04,10,34.99,ZA
SUB-2521,bakerjohn@example.com,2024-01-23,2024-01,Premium,Organic,False,active,,12,54.99,KE
SUB-2522,doylewilliam@example.com,2024-01-10,2024-01,Starter,Meta,True,active,,12,19.99,KE
SUB-2523,cbutler@example.net,2024-01-01,2024-01,Starter,Meta,False,churned,2024-01-13,0,19.99,KE
SUB-2524,perezchristopher@example.org,2024-01-21,2024-01,Classic,Referral,False,churned,2024-01-26,0,34.99,ZA
SUB-2525,david23@example.net,2024-01-10,2024-01,Starter,Meta,True,churned,2024-08-26,7,19.99,KE
SUB-2526,george72@example.org,2024-01-12,2024-01,Starter,Referral,False,active,,12,19.99,KE
SUB-2527,nancystone@example.com,2024-01-08,2024-01,Premium,Google,False,churned,2024-06-03,4,54.99,KE
SUB-2528,,2024-01-28,2024-01,Premium,Organic,False,churned,2024-06-22,4,54.99,KE
SUB-2529,belinda41@example.net,2024-01-11,2024-01,Starter,Meta,False,churned,2024-07-18,6,19.99,KE
SUB-2530,sierrahawkins@example.com,2024-01-24,2024-01,Premium,Google,False,churned,2024-01-26,0,54.99,ZA
SUB-2531,jasonmoore@example.org,2024-01-24,2024-01,Classic,Organic,False,active,,12,34.99,NG
SUB-2532,luis74@example.net,2024-01-17,2024-01,Classic,,False,active,,12,34.99,UG
SUB-2533,mortonamy@example.com,2024-01-01,2024-01,Classic,Meta,False,active,,12,34.99,KE
SUB-2534,pateljennifer@example.net,2024-01-17,2024-01,Premium,Google,False,active,,12,54.99,NG
SUB-2535,melanie45@example.org,2024-01-28,2024-01,Classic,Meta,False,active,,12,34.99,NG
SUB-2536,rgonzalez@example.net,2024-01-01,2024-01,Starter,Referral,False,active,,12,19.99,KE
SUB-2537,asmith@example.com,2024-01-04,2024-01,Premium,Organic,False,churned,2024-03-08,2,54.99,KE
SUB-2538,nelsoncarol@example.com,2024-01-11,2024-01,Classic,Organic,False,churned,2024-07-30,6,34.99,KE
SUB-2539,nathan74@example.org,2024-01-15,2024-01,Premium,Google,False,churned,2024-06-10,4,54.99,NG
SUB-2540,howardcolleen@example.com,2024-01-01,2024-01,Premium,Meta,False,churned,2024-06-24,5,54.99,KE
SUB-2541,csanchez@example.net,2024-01-14,2024-01,Classic,,False,active,,12,34.99,KE
SUB-2542,maria29@example.com,2024-01-10,2024-01,Starter,Meta,True,active,,12,19.99,NG
SUB-2543,navarronicholas@example.net,2024-01-14,2024-01,Premium,Meta,False,churned,2024-02-01,0,54.99,KE
SUB-2544,houstonaaron@example.com,2024-01-10,2024-01,Starter,Google,False,churned,2024-06-15,5,19.99,GH
SUB-2545,william08@example.net,2024-01-10,2024-01,Premium,Organic,False,active,,12,54.99,UG
SUB-2546,randy81@example.com,2024-01-18,2024-01,Premium,Organic,True,churned,2024-10-21,9,54.99,ZA
SUB-2547,traceymcguire@example.net,2024-01-27,2024-01,Starter,Google,False,active,,12,19.99,KE
SUB-2548,rquinn@example.net,2024-01-03,2024-01,Premium,Meta,False,churned,2024-08-14,7,54.99,KE
SUB-2549,pateljoel@example.com,2024-01-28,2024-01,Classic,Meta,False,churned,2024-02-07,0,34.99,KE
SUB-2550,herringkathy@example.org,2024-01-02,2024-01,Classic,Meta,False,churned,2024-07-06,6,34.99,ZA
SUB-2551,josephbrooks@example.com,2024-01-05,2024-01,Classic,Meta,False,active,,12,34.99,NG
SUB-2552,hintonpatrick@example.org,2024-01-08,2024-01,Starter,Referral,False,churned,2024-06-04,4,19.99,KE
SUB-2553,smithadam@example.org,2024-01-06,2024-01,Premium,Meta,False,active,,12,54.99,KE
SUB-2554,angelajames@example.org,2024-01-08,2024-01,Premium,Meta,False,active,,12,54.99,KE
SUB-2555,barkersusan@example.com,2024-01-13,2024-01,Starter,Google,False,churned,2024-01-15,0,19.99,NG
SUB-2556,sherry94@example.org,2024-01-25,2024-01,Premium,Google,False,active,,12,54.99,KE
SUB-2557,ruth34@example.org,2024-01-06,2024-01,Starter,Google,False,active,,12,19.99,KE
SUB-2558,powellalicia@example.org,2024-01-04,2024-01,Premium,Meta,False,active,,12,54.99,KE
SUB-2559,rware@example.com,2024-01-16,2024-01,Starter,Organic,False,active,,12,19.99,GH
SUB-2560,melissahurley@example.org,2024-01-11,2024-01,Premium,Meta,False,active,,12,54.99,GH
SUB-2561,pcasey@example.org,2024-01-14,2024-01,Classic,Referral,True,active,,12,34.99,GH
SUB-2562,samuel56@example.net,2024-01-13,2024-01,Premium,Google,False,churned,2024-10-11,8,54.99,KE
SUB-2563,,2024-01-04,2024-01,Starter,Organic,False,active,,12,19.99,ZA
SUB-2564,ubrown@example.com,2024-02-24,2024-02,Premium,Organic,True,active,,11,54.99,KE
SUB-2565,ambersanchez@example.net,2024-02-05,2024-02,Classic,Google,False,churned,2024-07-27,5,34.99,ZA
SUB-2566,jamestimothy@example.net,2024-02-05,2024-02,Classic,Google,False,active,,11,34.99,KE
SUB-2567,jason42@example.com,2024-02-05,2024-02,Classic,Google,False,active,,11,34.99,ZA
SUB-2568,beasleyrichard@example.net,2024-02-14,2024-02,Premium,Meta,False,churned,2024-12-22,10,54.99,NG
SUB-2569,wmartinez@example.com,2024-02-22,2024-02,Classic,Organic,False,active,,11,34.99,NG
SUB-2570,ericfrye@example.net,2024-02-06,2024-02,Premium,Meta,False,active,,11,54.99,UG
SUB-2571,carloswood@example.com,2024-02-08,2024-02,Starter,Meta,False,churned,2024-03-31,1,19.99,NG
SUB-2572,dwaynesmith@example.net,2024-02-23,2024-02,Starter,Meta,False,churned,2024-05-14,2,19.99,KE
SUB-2573,kathy89@example.org,2024-02-20,2024-02,Classic,Google,True,churned,2024-06-13,3,34.99,KE
SUB-2574,robin68@example.net,2024-02-24,2024-02,Starter,Google,False,churned,2024-03-29,1,19.99,KE
SUB-2575,amandamiller@example.org,2024-02-11,2024-02,Premium,Meta,False,active,,11,54.99,NG
SUB-2576,thomas17@example.net,2024-02-24,2024-02,Classic,Meta,False,churned,2024-09-16,6,34.99,KE
SUB-2577,reedbrian@example.net,2024-02-14,2024-02,Premium,Google,True,churned,2024-07-15,5,54.99,UG
SUB-2578,barbara01@example.org,2024-02-23,2024-02,Starter,Referral,False,churned,2024-12-09,9,19.99,KE
SUB-2579,,2024-02-23,2024-02,Starter,Google,False,churned,2024-06-28,4,19.99,GH
SUB-2580,stephanie06@example.net,2024-02-16,2024-02,Classic,Meta,False,active,,11,34.99,ZA
SUB-2581,sarah17@example.org,2024-02-03,2024-02,Starter,Meta,True,churned,2024-10-17,8,19.99,KE
SUB-2582,ibridges@example.org,2024-02-21,2024-02,Classic,Meta,False,churned,2024-02-28,0,34.99,GH
SUB-2583,donaldwood@example.net,2024-02-15,2024-02,Classic,Meta,False,active,,11,34.99,NG
SUB-2584,katrina39@example.net,2024-02-22,2024-02,Premium,Google,False,churned,2025-01-09,10,54.99,KE
SUB-2585,jeffrey87@example.org,2024-02-21,2024-02,Starter,Meta,True,churned,2024-07-26,5,19.99,KE
SUB-2586,ewheeler@example.com,2024-02-26,2024-02,Premium,Google,False,active,,11,54.99,UG
SUB-2587,stefanie12@example.org,2024-02-07,2024-02,Classic,Organic,False,active,,11,34.99,KE
SUB-2588,sampsonmark@example.net,2024-02-11,2024-02,Premium,Meta,False,churned,2024-10-14,8,54.99,NG
SUB-2589,ashley97@example.net,2024-02-12,2024-02,Premium,Meta,False,churned,2024-05-07,2,54.99,NG
SUB-2590,erika14@example.com,2024-02-27,2024-02,Starter,Referral,False,active,,11,19.99,NG
SUB-2591,jessicamartinez@example.org,2024-02-20,2024-02,Classic,Google,False,churned,2024-08-30,6,34.99,UG
SUB-2592,johndavis@example.net,2024-02-25,2024-02,Classic,Meta,False,churned,2024-05-14,2,34.99,UG
SUB-2593,williamhunt@example.com,2024-02-02,2024-02,Classic,Referral,False,churned,2024-11-19,9,34.99,ZA
SUB-2594,david78@example.net,2024-02-21,2024-02,Starter,Organic,False,active,,11,19.99,GH
SUB-2595,choijustin@example.com,2024-02-04,2024-02,Premium,Meta,False,active,,11,54.99,ZA
SUB-2596,david21@example.net,2024-02-20,2024-02,Premium,Google,False,churned,2024-12-21,10,54.99,KE
SUB-2597,weberwilliam@example.org,2024-02-26,2024-02,Classic,Google,False,active,,11,34.99,ZA
SUB-2598,tim57@example.net,2024-02-11,2024-02,Starter,Google,False,active,,11,19.99,KE
SUB-2599,ijenkins@example.net,2024-02-19,2024-02,Classic,Organic,False,active,,11,34.99,KE
SUB-2600,smithpatrick@example.com,2024-02-07,2024-02,Classic,Referral,False,active,,11,34.99,KE
SUB-2601,michaeljones@example.org,2024-02-01,2024-02,Classic,Google,False,active,,11,34.99,ZA
SUB-2602,burkejessica@example.net,2024-02-03,2024-02,Starter,Meta,False,active,,11,19.99,KE
SUB-2603,torresgregory@example.com,2024-02-09,2024-02,Starter,Meta,False,churned,2024-02-23,0,19.99,KE
SUB-2604,glenncampbell@example.org,2024-02-12,2024-02,Starter,Meta,False,churned,2024-06-16,4,19.99,KE
SUB-2605,marckeller@example.net,2024-02-26,2024-02,Classic,,False,active,,11,34.99,KE
SUB-2606,,2024-02-04,2024-02,Starter,Organic,False,active,,11,19.99,KE
SUB-2607,cjones@example.net,2024-02-11,2024-02,Premium,Meta,True,churned,2024-05-27,3,54.99,ZA
SUB-2608,mitchell89@example.com,2024-02-08,2024-02,Classic,,False,churned,2024-06-30,4,34.99,NG
SUB-2609,sarah37@example.org,2024-02-13,2024-02,Classic,Organic,False,churned,2024-09-04,6,34.99,KE
SUB-2610,sanchezcarol@example.com,2024-02-13,2024-02,Premium,Organic,True,churned,2024-04-03,1,54.99,GH
SUB-2611,katelynhobbs@example.com,2024-02-04,2024-02,Starter,Meta,False,churned,2024-02-23,0,19.99,NG
SUB-2612,matthewwhitney@example.net,2024-02-06,2024-02,Classic,Google,False,active,,11,34.99,NG
SUB-2613,kellyalyssa@example.net,2024-02-11,2024-02,Starter,Meta,False,churned,2024-05-13,3,19.99,KE
SUB-2614,allison60@example.net,2024-02-24,2024-02,Starter,Google,False,churned,2024-04-03,1,19.99,ZA
SUB-2615,zdalton@example.com,2024-02-06,2024-02,Classic,Google,False,churned,2024-03-13,1,34.99,NG
SUB-2616,michellemcclain@example.com,2024-02-03,2024-02,Classic,Organic,False,active,,11,34.99,ZA
SUB-2617,solismadison@example.com,2024-02-27,2024-02,Premium,,False,active,,11,54.99,KE
SUB-2618,garciaomar@example.com,2024-02-14,2024-02,Classic,Google,False,churned,2024-04-28,2,34.99,NG
SUB-2619,james44@example.org,2024-02-05,2024-02,Classic,,False,active,,11,34.99,KE
SUB-2620,thomasmays@example.net,2024-02-14,2024-02,Classic,Google,True,churned,2024-05-21,3,34.99,NG
SUB-2621,mmedina@example.org,2024-02-28,2024-02,Classic,Referral,False,churned,2024-04-12,1,34.99,KE
SUB-2622,gregory80@example.net,2024-02-09,2024-02,Starter,Organic,False,churned,2024-06-22,4,19.99,NG
SUB-2623,vharrison@example.com,2024-02-09,2024-02,Premium,,False,churned,2024-04-01,1,54.99,NG
SUB-2624,brendajensen@example.net,2024-02-28,2024-02,Classic,Google,False,churned,2024-04-12,1,34.99,KE
SUB-2625,nferguson@example.org,2024-02-08,2024-02,Premium,Meta,False,active,,11,54.99,UG
SUB-2626,millerbrittany@example.net,2024-02-27,2024-02,Starter,Google,True,churned,2024-05-29,3,19.99,NG
SUB-2627,shaneperry@example.net,2024-02-21,2024-02,Starter,Organic,False,churned,2024-05-13,2,19.99,NG
SUB-2628,alove@example.org,2024-02-16,2024-02,Premium,Organic,False,active,,11,54.99,KE
SUB-2629,hobbsjennifer@example.com,2024-02-25,2024-02,Classic,Organic,False,active,,11,34.99,KE
SUB-2630,thomas95@example.net,2024-02-20,2024-02,Classic,Organic,False,active,,11,34.99,KE
SUB-2631,tammy58@example.net,2024-02-26,2024-02,Classic,Meta,False,churned,2024-04-07,1,34.99,KE
SUB-2632,taylormay@example.net,2024-02-19,2024-02,Classic,Meta,False,churned,2024-08-31,6,34.99,KE
SUB-2633,eday@example.org,2024-02-07,2024-02,Classic,Google,False,churned,2024-10-30,8,34.99,GH
SUB-2634,csimmons@example.org,2024-02-22,2024-02,Premium,Meta,False,active,,11,54.99,ZA
SUB-2635,zholt@example.com,2024-02-28,2024-02,Classic,Organic,False,churned,2024-04-02,1,34.99,KE
SUB-2636,jeremy40@example.org,2024-02-16,2024-02,Classic,Referral,False,active,,11,34.99,GH
SUB-2637,dunncindy@example.org,2024-02-22,2024-02,Premium,Google,False,churned,2024-05-28,3,54.99,UG
SUB-2638,virginiaflores@example.org,2024-02-09,2024-02,Classic,Google,False,active,,11,34.99,UG
SUB-2639,,2024-02-17,2024-02,Classic,Referral,False,active,,11,34.99,UG
SUB-2640,dana08@example.org,2024-02-23,2024-02,Starter,Referral,False,churned,2024-05-04,2,19.99,ZA
SUB-2641,nicolenguyen@example.org,2024-02-23,2024-02,Classic,Referral,False,churned,2024-05-28,3,34.99,NG
SUB-2642,anthony86@example.net,2024-02-08,2024-02,Premium,Google,False,active,,11,54.99,NG
SUB-2643,csullivan@example.org,2024-02-09,2024-02,Classic,Meta,False,churned,2024-06-01,3,34.99,KE
SUB-2644,hharris@example.com,2024-02-15,2024-02,Starter,Meta,False,active,,11,19.99,ZA
SUB-2645,mmyers@example.org,2024-02-18,2024-02,Starter,Meta,False,churned,2024-07-31,5,19.99,GH
SUB-2646,kjordan@example.com,2024-02-11,2024-02,Classic,Organic,False,active,,11,34.99,NG
SUB-2647,benjamin20@example.com,2024-02-02,2024-02,Classic,Google,False,active,,11,34.99,KE
SUB-2648,courtneybarron@example.org,2024-02-22,2024-02,Starter,Meta,False,active,,11,19.99,KE
SUB-2649,gonzalezalison@example.com,2024-02-28,2024-02,Starter,Organic,False,churned,2024-12-06,9,19.99,GH
SUB-2650,michael98@example.net,2024-02-09,2024-02,Classic,Meta,False,active,,11,34.99,KE
SUB-2651,lestertammy@example.org,2024-02-21,2024-02,Classic,Meta,False,churned,2024-06-30,4,34.99,KE
SUB-2652,operkins@example.net,2024-02-05,2024-02,Classic,Meta,False,active,,11,34.99,KE
SUB-2653,fishertheresa@example.com,2024-02-17,2024-02,Classic,Referral,False,active,,11,34.99,ZA
SUB-2654,smithbrent@example.com,2024-02-10,2024-02,Classic,Organic,False,churned,2024-08-19,6,34.99,KE
SUB-2655,michaelkaren@example.com,2024-02-08,2024-02,Classic,Google,False,churned,2024-11-30,9,34.99,KE
SUB-2656,jennifer87@example.org,2024-02-19,2024-02,Classic,Referral,False,churned,2024-08-06,5,34.99,KE
SUB-2657,tlarsen@example.org,2024-02-28,2024-02,Premium,Meta,False,churned,2024-04-01,1,54.99,NG
SUB-2658,andersonlisa@example.org,2024-02-18,2024-02,Premium,Meta,False,churned,2024-09-09,6,54.99,ZA
SUB-2659,ograham@example.org,2024-02-26,2024-02,Starter,Meta,False,churned,2024-04-16,1,19.99,NG
